id,Make,Model,Year,Engine_HP,Engine_Cylinders,Highway_MPG,City_MPG
9774,Chevrolet,Sonic,2016,138,4,35,24
9775,Chevrolet,Sonic,2016,138,4,37,27
9776,Chevrolet,Sonic,2016,138,4,35,26
9777,Chevrolet,Sonic,2016,138,4,37,27
9778,Chevrolet,Sonic,2016,138,4,34,27
9779,Chevrolet,Sonic,2016,138,4,33,25
9780,Chevrolet,Sonic,2016,138,4,35,26
9781,Chevrolet,Sonic,2016,138,4,35,24
9782,Chevrolet,Sonic,2016,138,4,35,26
9783,Chevrolet,Sonic,2016,138,4,35,24
9784,Chevrolet,Sonic,2016,138,4,33,25
9785,Chevrolet,Sonic,2017,138,4,34,24
9786,Chevrolet,Sonic,2017,138,4,36,27
9787,Chevrolet,Sonic,2017,138,4,33,25
9788,Chevrolet,Sonic,2017,138,4,34,24
9789,Chevrolet,Sonic,2017,138,4,34,24
9790,Chevrolet,Sonic,2017,138,4,36,27
9791,Chevrolet,Sonic,2017,138,4,39,28
9792,Chevrolet,Sonic,2017,138,4,39,28
9793,Chevrolet,Sonic,2017,138,4,39,28
9794,Chevrolet,Sonic,2017,138,4,33,25
9795,GMC,Sonoma,2002,190,6,20,15
9796,GMC,Sonoma,2002,120,4,25,19
9797,GMC,Sonoma,2002,190,6,18,14
9798,GMC,Sonoma,2002,120,4,23,17
9799,GMC,Sonoma,2002,120,4,25,19
9800,GMC,Sonoma,2002,190,6,18,14
9801,GMC,Sonoma,2002,120,4,23,17
9802,GMC,Sonoma,2002,120,4,23,17
9803,GMC,Sonoma,2002,190,6,16,12
9804,GMC,Sonoma,2003,120,4,25,19
9805,GMC,Sonoma,2003,120,4,25,19
9806,GMC,Sonoma,2003,190,6,18,14
9807,GMC,Sonoma,2003,190,6,17,12
9808,GMC,Sonoma,2003,120,4,25,19
9809,GMC,Sonoma,2003,120,4,23,17
9810,GMC,Sonoma,2003,190,6,17,12
9811,GMC,Sonoma,2003,120,4,23,17
9812,GMC,Sonoma,2003,120,4,25,19
9813,Kia,Sorento,2015,290,6,24,18
9814,Kia,Sorento,2015,191,4,27,20
9815,Kia,Sorento,2015,290,6,25,18
9816,Kia,Sorento,2015,290,6,25,18
9817,Kia,Sorento,2015,290,6,24,18
9818,Kia,Sorento,2015,290,6,25,18
9819,Kia,Sorento,2015,290,6,24,18
9820,Kia,Sorento,2015,191,4,25,19
9821,Kia,Sorento,2015,290,6,25,18
9822,Kia,Sorento,2015,290,6,24,18
9823,Kia,Sorento,2016,290,6,26,18
9824,Kia,Sorento,2016,185,4,26,21
9825,Kia,Sorento,2016,290,6,26,18
9826,Kia,Sorento,2016,290,6,26,18
9827,Kia,Sorento,2016,290,6,23,17
9828,Kia,Sorento,2016,240,4,25,19
9829,Kia,Sorento,2016,185,4,29,21
9830,Kia,Sorento,2016,290,6,23,17
9831,Kia,Sorento,2016,290,6,26,18
9832,Kia,Sorento,2016,185,4,29,21
9833,Kia,Sorento,2016,290,6,26,18
9834,Kia,Sorento,2016,240,4,27,20
9835,Kia,Sorento,2016,290,6,26,18
9836,Kia,Sorento,2016,240,4,27,20
9837,Kia,Sorento,2016,240,4,25,19
9838,Kia,Sorento,2017,185,4,25,21
9839,Kia,Sorento,2017,290,6,25,18
9840,Kia,Sorento,2017,290,6,25,18
9841,Kia,Sorento,2017,290,6,23,17
9842,Kia,Sorento,2017,240,4,27,20
9843,Kia,Sorento,2017,290,6,25,18
9844,Kia,Sorento,2017,290,6,23,17
9845,Kia,Sorento,2017,290,6,25,18
9846,Kia,Sorento,2017,290,6,25,18
9847,Kia,Sorento,2017,185,4,28,21
9848,Kia,Sorento,2017,290,6,25,18
9849,Kia,Sorento,2017,185,4,28,21
9850,Kia,Sorento,2017,240,4,25,19
9851,Kia,Soul EV,2015,,0,92,120
9852,Kia,Soul EV,2015,,0,92,120
9853,Kia,Soul EV,2016,,0,92,120
9854,Kia,Soul EV,2016,,0,92,120
9855,Kia,Soul EV,2016,,0,92,120
9856,Kia,Soul,2014,130,4,30,24
9857,Kia,Soul,2014,164,4,31,23
9858,Kia,Soul,2014,164,4,31,23
9859,Kia,Soul,2014,130,4,30,24
9860,Kia,Soul,2015,130,4,30,24
9861,Kia,Soul,2015,130,4,30,24
9862,Kia,Soul,2015,164,4,31,23
9863,Kia,Soul,2015,164,4,31,23
9864,Kia,Soul,2016,130,4,30,24
9865,Kia,Soul,2016,130,4,30,24
9866,Kia,Soul,2016,164,4,31,24
9867,Kia,Soul,2016,164,4,31,24
9868,Chevrolet,Spark EV,2014,140,0,109,128
9869,Chevrolet,Spark EV,2014,140,0,109,128
9870,Chevrolet,Spark EV,2015,140,0,109,128
9871,Chevrolet,Spark EV,2015,140,0,109,128
9872,Chevrolet,Spark EV,2016,140,0,109,128
9873,Chevrolet,Spark EV,2016,140,0,109,128
9874,Chevrolet,Spark,2015,84,4,39,31
9875,Chevrolet,Spark,2015,84,4,39,30
9876,Chevrolet,Spark,2015,84,4,39,31
9877,Chevrolet,Spark,2015,84,4,39,31
9878,Chevrolet,Spark,2015,84,4,39,30
9879,Chevrolet,Spark,2015,84,4,39,30
9880,Chevrolet,Spark,2016,98,4,41,30
9881,Chevrolet,Spark,2016,98,4,41,31
9882,Chevrolet,Spark,2016,98,4,41,31
9883,Chevrolet,Spark,2016,98,4,41,31
9884,Chevrolet,Spark,2016,98,4,41,30
9885,Chevrolet,Spark,2016,98,4,41,30
9886,Chevrolet,Spark,2017,98,4,38,29
9887,Chevrolet,Spark,2017,98,4,38,29
9888,Chevrolet,Spark,2017,98,4,38,30
9889,Chevrolet,Spark,2017,98,4,38,30
9890,Chevrolet,Spark,2017,98,4,38,29
9891,Chevrolet,Spark,2017,98,4,38,30
9892,Kia,Spectra,2007,138,4,30,23
9893,Kia,Spectra,2007,138,4,30,23
9894,Kia,Spectra,2007,138,4,32,23
9895,Kia,Spectra,2007,138,4,30,23
9896,Kia,Spectra,2007,138,4,30,23
9897,Kia,Spectra,2007,138,4,32,23
9898,Kia,Spectra,2007,138,4,32,23
9899,Kia,Spectra,2008,138,4,32,24
9900,Kia,Spectra,2008,138,4,32,24
9901,Kia,Spectra,2008,138,4,30,23
9902,Kia,Spectra,2008,138,4,30,23
9903,Kia,Spectra,2008,138,4,30,23
9904,Kia,Spectra,2008,138,4,32,24
9905,Kia,Spectra,2008,138,4,32,24
9906,Kia,Spectra,2008,138,4,30,23
9907,Kia,Spectra,2009,138,4,30,23
9908,Kia,Spectra,2009,138,4,30,23
9909,Kia,Spectra,2009,138,4,32,24
9910,Kia,Spectra,2009,138,4,30,23
9911,Kia,Spectra,2009,138,4,32,24
9912,Kia,Spectra,2009,138,4,30,23
9913,Kia,Spectra,2009,138,4,32,24
9914,Kia,Spectra,2009,138,4,32,24
9915,Dodge,Spirit,1993,101,4,29,22
9916,Dodge,Spirit,1993,101,4,26,21
9917,Dodge,Spirit,1994,100,4,25,19
9918,Dodge,Spirit,1995,100,4,26,19
9919,Kia,Sportage,2015,182,4,28,21
9920,Kia,Sportage,2015,260,4,26,20
9921,Kia,Sportage,2015,182,4,28,21
9922,Kia,Sportage,2015,182,4,26,19
9923,Kia,Sportage,2015,260,4,24,19
9924,Kia,Sportage,2015,182,4,26,19
9925,Kia,Sportage,2016,182,4,26,19
9926,Kia,Sportage,2016,182,4,28,21
9927,Kia,Sportage,2016,260,4,25,19
9928,Kia,Sportage,2016,182,4,28,21
9929,Kia,Sportage,2016,260,4,26,20
9930,Kia,Sportage,2016,182,4,26,19
9931,Kia,Sportage,2017,181,4,25,21
9932,Kia,Sportage,2017,240,4,26,21
9933,Kia,Sportage,2017,181,4,29,22
9934,Kia,Sportage,2017,237,4,23,20
9935,Kia,Sportage,2017,181,4,29,22
9936,Kia,Sportage,2017,181,4,25,21
9937,Chevrolet,Sportvan,1994,200,8,16,11
9938,Chevrolet,Sportvan,1994,200,8,16,11
9939,Chevrolet,Sportvan,1994,200,8,16,11
9940,Chevrolet,Sportvan,1994,200,8,16,11
9941,Chevrolet,Sportvan,1994,155,6,17,14
9942,Chevrolet,Sportvan,1994,155,6,17,14
9943,Chevrolet,Sportvan,1995,163,6,15,13
9944,Chevrolet,Sportvan,1995,163,6,15,13
9945,Maserati,Spyder,2003,390,8,15,10
9946,Maserati,Spyder,2003,390,8,16,10
9947,Maserati,Spyder,2004,390,8,16,10
9948,Maserati,Spyder,2004,390,8,15,10
9949,Maserati,Spyder,2005,385,8,15,10
9950,Maserati,Spyder,2005,385,8,16,11
9951,Audi,SQ5,2015,354,6,24,17
9952,Audi,SQ5,2015,354,6,24,17
9953,Audi,SQ5,2016,354,6,24,17
9954,Audi,SQ5,2016,354,6,24,17
9955,Audi,SQ5,2017,354,6,24,17
9956,Audi,SQ5,2017,354,6,24,17
9957,Dodge,SRT Viper,2013,640,10,19,12
9958,Dodge,SRT Viper,2013,640,10,19,12
9959,Dodge,SRT Viper,2014,640,10,19,12
9960,Dodge,SRT Viper,2014,640,10,19,12
9961,Cadillac,SRX,2014,308,6,23,16
9962,Cadillac,SRX,2014,308,6,23,16
9963,Cadillac,SRX,2014,308,6,24,17
9964,Cadillac,SRX,2014,308,6,24,17
9965,Cadillac,SRX,2014,308,6,24,17
9966,Cadillac,SRX,2014,308,6,23,16
9967,Cadillac,SRX,2014,308,6,24,17
9968,Cadillac,SRX,2015,308,6,24,17
9969,Cadillac,SRX,2015,308,6,23,16
9970,Cadillac,SRX,2015,308,6,24,17
9971,Cadillac,SRX,2015,308,6,23,16
9972,Cadillac,SRX,2015,308,6,24,17
9973,Cadillac,SRX,2015,308,6,23,16
9974,Cadillac,SRX,2015,308,6,24,17
9975,Cadillac,SRX,2016,308,6,24,17
9976,Cadillac,SRX,2016,308,6,23,16
9977,Cadillac,SRX,2016,308,6,23,16
9978,Cadillac,SRX,2016,308,6,24,17
9979,Cadillac,SRX,2016,308,6,23,16
9980,Cadillac,SRX,2016,308,6,24,17
9981,Cadillac,SRX,2016,308,6,24,17
9982,Chevrolet,SS,2014,415,8,21,14
9983,Chevrolet,SS,2015,415,8,21,14
9984,Chevrolet,SS,2016,415,8,20,14
9985,Chevrolet,SSR,2004,300,8,18,14
9986,Chevrolet,SSR,2005,395,8,18,14
9987,Chevrolet,SSR,2006,395,8,18,14
9988,Nissan,Stanza,1990,138,4,26,19
9989,Nissan,Stanza,1990,138,4,26,19
9990,Nissan,Stanza,1991,138,4,26,19
9991,Nissan,Stanza,1991,138,4,26,19
9992,Nissan,Stanza,1992,138,4,25,18
9993,Nissan,Stanza,1992,138,4,26,19
9994,Nissan,Stanza,1992,138,4,26,19
9995,Dodge,Stealth,1994,320,6,22,16
9996,Dodge,Stealth,1994,222,6,23,17
9997,Dodge,Stealth,1994,222,6,23,17
9998,Dodge,Stealth,1994,164,6,22,17
9999,Dodge,Stealth,1995,222,6,23,17
10000,Dodge,Stealth,1995,320,6,22,16
10001,Dodge,Stealth,1995,164,6,22,17
10002,Dodge,Stealth,1996,222,6,23,17
10003,Dodge,Stealth,1996,164,6,22,17
10004,Dodge,Stealth,1996,320,6,22,16
10005,Dodge,Stratus,2004,200,6,26,19
10006,Dodge,Stratus,2004,200,6,25,19
10007,Dodge,Stratus,2004,200,6,26,18
10008,Dodge,Stratus,2004,200,6,25,18
10009,Dodge,Stratus,2004,200,6,26,19
10010,Dodge,Stratus,2004,150,4,27,20
10011,Dodge,Stratus,2004,200,6,25,19
10012,Dodge,Stratus,2004,200,6,25,17
10013,Dodge,Stratus,2004,147,4,29,21
10014,Dodge,Stratus,2004,142,4,26,19
10015,Dodge,Stratus,2005,200,6,25,19
10016,Dodge,Stratus,2005,200,6,25,19
10017,Dodge,Stratus,2005,200,6,27,18
10018,Dodge,Stratus,2005,150,4,26,19
10019,Dodge,Stratus,2005,147,4,29,21
10020,Dodge,Stratus,2006,200,6,25,19
10021,Dodge,Stratus,2006,150,4,27,20
10022,Cadillac,STS-V,2007,469,8,19,12
10023,Cadillac,STS-V,2008,469,8,19,13
10024,Cadillac,STS-V,2009,469,8,19,13
10025,Cadillac,STS,2009,320,8,24,15
10026,Cadillac,STS,2009,302,6,26,17
10027,Cadillac,STS,2010,302,6,27,18
10028,Cadillac,STS,2010,320,8,24,15
10029,Cadillac,STS,2010,302,6,27,18
10030,Cadillac,STS,2010,302,6,27,18
10031,Cadillac,STS,2010,320,8,24,15
10032,Cadillac,STS,2011,302,6,27,18
10033,Cadillac,STS,2011,302,6,27,18
10034,Cadillac,STS,2011,302,6,27,18
10035,Chevrolet,Suburban,2015,355,8,23,16
10036,Chevrolet,Suburban,2015,355,8,23,16
10037,Chevrolet,Suburban,2015,355,8,22,15
10038,Chevrolet,Suburban,2015,355,8,22,15
10039,Chevrolet,Suburban,2015,355,8,22,15
10040,Chevrolet,Suburban,2015,355,8,23,16
10041,Chevrolet,Suburban,2016,355,8,23,16
10042,Chevrolet,Suburban,2016,355,8,22,15
10043,Chevrolet,Suburban,2016,355,8,23,16
10044,Chevrolet,Suburban,2016,355,8,22,15
10045,Chevrolet,Suburban,2016,355,8,23,16
10046,Chevrolet,Suburban,2016,355,8,22,15
10047,Chevrolet,Suburban,2017,355,8,22,15
10048,Chevrolet,Suburban,2017,355,8,23,16
10049,Chevrolet,Suburban,2017,355,8,22,15
10050,Chevrolet,Suburban,2017,355,8,22,15
10051,Chevrolet,Suburban,2017,355,8,23,16
10052,Chevrolet,Suburban,2017,355,8,23,16
10053,GMC,Suburban,1997,255,8,17,12
10054,GMC,Suburban,1997,255,8,15,11
10055,GMC,Suburban,1998,255,8,17,12
10056,GMC,Suburban,1999,255,8,17,12
10057,GMC,Suburban,1999,255,8,17,12
10058,GMC,Suburban,1999,255,8,17,12
10059,Pontiac,Sunbird,1992,111,4,32,22
10060,Pontiac,Sunbird,1992,140,6,26,17
10061,Pontiac,Sunbird,1992,111,4,32,22
10062,Pontiac,Sunbird,1992,111,4,32,22
10063,Pontiac,Sunbird,1992,111,4,32,22
10064,Pontiac,Sunbird,1992,111,4,32,22
10065,Pontiac,Sunbird,1993,110,4,32,22
10066,Pontiac,Sunbird,1993,110,4,32,22
10067,Pontiac,Sunbird,1993,110,4,32,22
10068,Pontiac,Sunbird,1993,110,4,32,22
10069,Pontiac,Sunbird,1993,110,4,32,22
10070,Pontiac,Sunbird,1993,140,6,26,17
10071,Pontiac,Sunbird,1994,110,4,32,22
10072,Pontiac,Sunbird,1994,110,4,32,22
10073,Pontiac,Sunbird,1994,110,4,32,22
10074,Pontiac,Sunbird,1994,140,6,26,17
10075,Plymouth,Sundance,1992,100,4,29,20
10076,Plymouth,Sundance,1992,93,4,29,23
10077,Plymouth,Sundance,1992,93,4,29,23
10078,Plymouth,Sundance,1992,100,4,29,20
10079,Plymouth,Sundance,1992,93,4,29,23
10080,Plymouth,Sundance,1992,93,4,29,23
10081,Plymouth,Sundance,1993,100,4,29,22
10082,Plymouth,Sundance,1993,93,4,29,23
10083,Plymouth,Sundance,1993,100,4,29,22
10084,Plymouth,Sundance,1993,93,4,29,23
10085,Plymouth,Sundance,1994,100,4,27,21
10086,Plymouth,Sundance,1994,100,4,27,21
10087,Plymouth,Sundance,1994,93,4,30,23
10088,Plymouth,Sundance,1994,93,4,30,23
10089,Pontiac,Sunfire,2003,140,4,30,22
10090,Pontiac,Sunfire,2004,140,4,33,23
10091,Pontiac,Sunfire,2004,140,4,33,23
10092,Pontiac,Sunfire,2005,140,4,32,23
10093,Pontiac,Sunfire,2005,140,4,32,23
10094,Ferrari,Superamerica,2005,532,12,15,9
10095,Ferrari,Superamerica,2005,532,12,16,9
10096,Bentley,Supersports Convertible ISR,2013,631,12,19,12
10097,Toyota,Supra,1996,320,6,22,16
10098,Toyota,Supra,1996,220,6,22,16
10099,Toyota,Supra,1997,320,6,22,15
10100,Toyota,Supra,1997,220,6,22,16
10101,Toyota,Supra,1998,225,6,22,17
10102,Toyota,Supra,1998,320,6,22,15
10103,Subaru,SVX,1995,230,6,23,15
10104,Subaru,SVX,1995,230,6,23,15
10105,Subaru,SVX,1995,230,6,23,15
10106,Subaru,SVX,1995,230,6,23,15
10107,Subaru,SVX,1996,230,6,22,15
10108,Subaru,SVX,1996,230,6,22,15
10109,Subaru,SVX,1997,230,6,22,15
10110,Subaru,SVX,1997,230,6,22,15
10111,Suzuki,Swift,1999,79,4,39,33
10112,Suzuki,Swift,2000,79,4,38,31
10113,Suzuki,Swift,2000,79,4,38,31
10114,Suzuki,Swift,2001,79,4,31,26
10115,Suzuki,Swift,2001,79,4,31,26
10116,Suzuki,Swift,2001,79,4,38,31
10117,Suzuki,Swift,2001,79,4,38,31
10118,Suzuki,SX4,2011,150,4,30,22
10119,Suzuki,SX4,2011,148,4,29,23
10120,Suzuki,SX4,2011,148,4,30,23
10121,Suzuki,SX4,2011,150,4,30,22
10122,Suzuki,SX4,2011,148,4,30,23
10123,Suzuki,SX4,2011,150,4,32,23
10124,Suzuki,SX4,2011,148,4,30,23
10125,Suzuki,SX4,2011,150,4,30,22
10126,Suzuki,SX4,2011,150,4,33,23
10127,Suzuki,SX4,2011,148,4,30,23
10128,Suzuki,SX4,2011,150,4,33,23
10129,Suzuki,SX4,2011,148,4,30,23
10130,Suzuki,SX4,2011,150,4,30,22
10131,Suzuki,SX4,2011,148,4,29,23
10132,Suzuki,SX4,2012,150,4,30,22
10133,Suzuki,SX4,2012,148,4,29,23
10134,Suzuki,SX4,2012,148,4,29,23
10135,Suzuki,SX4,2012,148,4,30,23
10136,Suzuki,SX4,2012,148,4,32,25
10137,Suzuki,SX4,2012,148,4,32,25
10138,Suzuki,SX4,2012,150,4,33,23
10139,Suzuki,SX4,2012,148,4,30,23
10140,Suzuki,SX4,2012,150,4,33,23
10141,Suzuki,SX4,2012,150,4,30,22
10142,Suzuki,SX4,2012,150,4,30,22
10143,Suzuki,SX4,2013,150,4,30,22
10144,Suzuki,SX4,2013,150,4,30,22
10145,Suzuki,SX4,2013,148,4,29,23
10146,Suzuki,SX4,2013,148,4,32,25
10147,Suzuki,SX4,2013,148,4,30,23
10148,Suzuki,SX4,2013,148,4,30,23
10149,Suzuki,SX4,2013,148,4,29,23
10150,Suzuki,SX4,2013,150,4,33,23
10151,GMC,Syclone,1991,280,6,16,13
10152,Toyota,T100,1996,190,6,20,15
10153,Toyota,T100,1996,190,6,18,15
10154,Toyota,T100,1996,190,6,20,15
10155,Toyota,T100,1996,150,4,22,18
10156,Toyota,T100,1996,190,6,18,15
10157,Toyota,T100,1997,190,6,17,15
10158,Toyota,T100,1997,190,6,19,15
10159,Toyota,T100,1997,150,4,22,17
10160,Toyota,T100,1997,190,6,17,15
10161,Toyota,T100,1997,190,6,19,15
10162,Toyota,T100,1998,150,4,22,17
10163,Toyota,T100,1998,190,6,19,15
10164,Toyota,T100,1998,190,6,18,15
10165,Toyota,T100,1998,190,6,18,15
10166,Toyota,T100,1998,190,6,19,15
10167,Toyota,Tacoma,2015,236,6,19,15
10168,Toyota,Tacoma,2015,159,4,24,19
10169,Toyota,Tacoma,2015,236,6,21,16
10170,Toyota,Tacoma,2015,159,4,20,18
10171,Toyota,Tacoma,2015,159,4,24,19
10172,Toyota,Tacoma,2015,236,6,19,15
10173,Toyota,Tacoma,2015,159,4,25,21
10174,Toyota,Tacoma,2015,159,4,24,19
10175,Toyota,Tacoma,2015,236,6,21,16
10176,Toyota,Tacoma,2015,236,6,21,17
10177,Toyota,Tacoma,2015,236,6,21,17
10178,Toyota,Tacoma,2015,236,6,19,15
10179,Toyota,Tacoma,2015,236,6,21,16
10180,Toyota,Tacoma,2015,236,6,19,15
10181,Toyota,Tacoma,2015,236,6,21,16
10182,Toyota,Tacoma,2015,236,6,21,16
10183,Toyota,Tacoma,2015,159,4,24,19
10184,Toyota,Tacoma,2015,236,6,21,17
10185,Toyota,Tacoma,2015,159,4,21,18
10186,Toyota,Tacoma,2016,159,4,21,19
10187,Toyota,Tacoma,2016,278,6,23,18
10188,Toyota,Tacoma,2016,159,4,23,19
10189,Toyota,Tacoma,2016,278,6,23,18
10190,Toyota,Tacoma,2016,278,6,23,18
10191,Toyota,Tacoma,2016,278,6,23,18
10192,Toyota,Tacoma,2016,278,6,24,19
10193,Toyota,Tacoma,2016,278,6,23,18
10194,Toyota,Tacoma,2016,159,4,23,19
10195,Toyota,Tacoma,2016,278,6,20,17
10196,Toyota,Tacoma,2016,278,6,20,17
10197,Toyota,Tacoma,2016,278,6,23,18
10198,Toyota,Tacoma,2016,278,6,24,19
10199,Toyota,Tacoma,2016,278,6,23,18
10200,Toyota,Tacoma,2016,278,6,24,19
10201,Toyota,Tacoma,2016,278,6,23,18
10202,Toyota,Tacoma,2016,278,6,23,18
10203,Toyota,Tacoma,2016,278,6,24,19
10204,Toyota,Tacoma,2016,278,6,24,19
10205,Toyota,Tacoma,2016,159,4,22,19
10206,Toyota,Tacoma,2016,278,6,24,19
10207,Toyota,Tacoma,2016,159,4,22,19
10208,Toyota,Tacoma,2016,278,6,21,17
10209,Toyota,Tacoma,2016,278,6,24,19
10210,Toyota,Tacoma,2016,278,6,23,18
10211,Toyota,Tacoma,2016,278,6,24,19
10212,Toyota,Tacoma,2016,159,4,23,19
10213,Toyota,Tacoma,2016,159,4,23,19
10214,Toyota,Tacoma,2016,278,6,23,18
10215,Toyota,Tacoma,2017,278,6,23,18
10216,Toyota,Tacoma,2017,278,6,20,17
10217,Toyota,Tacoma,2017,278,6,20,17
10218,Toyota,Tacoma,2017,159,4,21,19
10219,Toyota,Tacoma,2017,278,6,24,19
10220,Toyota,Tacoma,2017,278,6,23,18
10221,Toyota,Tacoma,2017,278,6,23,18
10222,Toyota,Tacoma,2017,278,6,23,18
10223,Toyota,Tacoma,2017,159,4,23,19
10224,Toyota,Tacoma,2017,278,6,23,18
10225,Toyota,Tacoma,2017,278,6,23,18
10226,Toyota,Tacoma,2017,278,6,23,18
10227,Toyota,Tacoma,2017,159,4,23,19
10228,Toyota,Tacoma,2017,278,6,24,19
10229,Toyota,Tacoma,2017,278,6,24,19
10230,Toyota,Tacoma,2017,278,6,20,17
10231,Toyota,Tacoma,2017,159,4,23,19
10232,Toyota,Tacoma,2017,278,6,24,19
10233,Toyota,Tacoma,2017,278,6,23,18
10234,Toyota,Tacoma,2017,159,4,22,19
10235,Toyota,Tacoma,2017,278,6,23,18
10236,Toyota,Tacoma,2017,278,6,24,19
10237,Toyota,Tacoma,2017,278,6,24,19
10238,Toyota,Tacoma,2017,159,4,23,19
10239,Toyota,Tacoma,2017,278,6,21,17
10240,Toyota,Tacoma,2017,159,4,22,19
10241,Toyota,Tacoma,2017,278,6,23,18
10242,Toyota,Tacoma,2017,278,6,24,19
10243,Toyota,Tacoma,2017,278,6,23,18
10244,Toyota,Tacoma,2017,278,6,23,18
10245,Toyota,Tacoma,2017,278,6,24,19
10246,Toyota,Tacoma,2017,278,6,24,19
10247,Chevrolet,Tahoe Hybrid,2011,332,8,23,20
10248,Chevrolet,Tahoe Hybrid,2011,332,8,23,20
10249,Chevrolet,Tahoe Hybrid,2012,332,8,23,20
10250,Chevrolet,Tahoe Hybrid,2012,332,8,23,20
10251,Chevrolet,Tahoe Hybrid,2013,332,8,23,20
10252,Chevrolet,Tahoe Hybrid,2013,332,8,23,20
10253,Chevrolet,Tahoe Limited/Z71,2000,255,8,15,11
10254,Chevrolet,Tahoe Limited/Z71,2000,255,8,16,12
10255,Chevrolet,Tahoe,2015,355,8,22,16
10256,Chevrolet,Tahoe,2015,355,8,23,16
10257,Chevrolet,Tahoe,2015,355,8,22,16
10258,Chevrolet,Tahoe,2015,355,8,23,16
10259,Chevrolet,Tahoe,2015,355,8,23,16
10260,Chevrolet,Tahoe,2015,355,8,22,16
10261,Chevrolet,Tahoe,2016,355,8,22,16
10262,Chevrolet,Tahoe,2016,355,8,23,16
10263,Chevrolet,Tahoe,2016,355,8,22,16
10264,Chevrolet,Tahoe,2016,355,8,23,16
10265,Chevrolet,Tahoe,2016,355,8,22,16
10266,Chevrolet,Tahoe,2016,355,8,23,16
10267,Chevrolet,Tahoe,2017,355,8,22,16
10268,Chevrolet,Tahoe,2017,355,8,22,16
10269,Chevrolet,Tahoe,2017,355,8,23,16
10270,Chevrolet,Tahoe,2017,355,8,23,16
10271,Chevrolet,Tahoe,2017,355,8,23,16
10272,Chevrolet,Tahoe,2017,355,8,22,16
10273,Ford,Taurus X,2008,260,6,22,15
10274,Ford,Taurus X,2008,260,6,22,15
10275,Ford,Taurus X,2008,260,6,24,16
10276,Ford,Taurus X,2008,260,6,24,16
10277,Ford,Taurus X,2008,260,6,22,15
10278,Ford,Taurus X,2008,260,6,24,16
10279,Ford,Taurus X,2009,263,6,24,17
10280,Ford,Taurus X,2009,263,6,22,15
10281,Ford,Taurus X,2009,263,6,22,15
10282,Ford,Taurus X,2009,263,6,24,17
10283,Ford,Taurus X,2009,263,6,22,15
10284,Ford,Taurus X,2009,263,6,24,17
10285,Ford,Taurus,2015,288,6,29,19
10286,Ford,Taurus,2015,288,6,29,19
10287,Ford,Taurus,2015,365,6,25,17
10288,Ford,Taurus,2015,288,6,26,18
10289,Ford,Taurus,2015,288,6,26,18
10290,Ford,Taurus,2015,288,6,29,19
10291,Ford,Taurus,2016,288,6,27,18
10292,Ford,Taurus,2016,288,6,27,18
10293,Ford,Taurus,2016,288,6,27,18
10294,Ford,Taurus,2016,288,6,24,17
10295,Ford,Taurus,2016,365,6,24,16
10296,Ford,Taurus,2016,288,6,24,17
10297,Ford,Taurus,2017,288,6,27,18
10298,Ford,Taurus,2017,288,6,27,18
10299,Ford,Taurus,2017,365,6,24,16
10300,Ford,Taurus,2017,288,6,24,17
10301,Ford,Taurus,2017,288,6,24,17
10302,Ford,Taurus,2017,288,6,27,18
10303,Chrysler,TC,1990,141,6,22,15
10304,Chrysler,TC,1990,200,4,23,16
10305,Chrysler,TC,1991,141,6,22,16
10306,Scion,tC,2014,179,4,31,23
10307,Scion,tC,2014,179,4,31,23
10308,Scion,tC,2014,179,4,31,23
10309,Scion,tC,2014,179,4,31,23
10310,Scion,tC,2014,179,4,31,23
10311,Scion,tC,2014,179,4,31,23
10312,Scion,tC,2015,179,4,31,23
10313,Scion,tC,2015,179,4,31,23
10314,Scion,tC,2015,179,4,31,23
10315,Scion,tC,2015,179,4,31,23
10316,Scion,tC,2016,179,4,31,23
10317,Scion,tC,2016,179,4,31,23
10318,Scion,tC,2016,179,4,31,23
10319,Scion,tC,2016,179,4,31,23
10320,Ford,Tempo,1992,96,4,30,21
10321,Ford,Tempo,1992,96,4,30,21
10322,Ford,Tempo,1992,140,6,26,19
10323,Ford,Tempo,1992,96,4,30,21
10324,Ford,Tempo,1992,140,6,26,19
10325,Ford,Tempo,1993,96,4,30,21
10326,Ford,Tempo,1993,96,4,30,21
10327,Ford,Tempo,1993,96,4,30,21
10328,Ford,Tempo,1994,96,4,30,21
10329,Ford,Tempo,1994,96,4,30,21
10330,Ford,Tempo,1994,96,4,30,21
10331,Toyota,Tercel,1996,93,4,35,27
10332,Toyota,Tercel,1996,93,4,35,27
10333,Toyota,Tercel,1996,93,4,36,29
10334,Toyota,Tercel,1997,93,4,35,28
10335,Toyota,Tercel,1997,93,4,35,28
10336,Toyota,Tercel,1997,93,4,35,28
10337,Toyota,Tercel,1998,93,4,35,27
10338,GMC,Terrain,2015,182,4,32,22
10339,GMC,Terrain,2015,182,4,29,20
10340,GMC,Terrain,2015,182,4,32,22
10341,GMC,Terrain,2015,182,4,32,22
10342,GMC,Terrain,2015,182,4,29,20
10343,GMC,Terrain,2015,182,4,32,22
10344,GMC,Terrain,2015,182,4,29,20
10345,GMC,Terrain,2015,182,4,32,22
10346,GMC,Terrain,2015,182,4,29,20
10347,GMC,Terrain,2015,182,4,32,22
